transcript_name	raw	est_count	tpm
ENST00000462990.5	0.0005267843309802406	1729.3518338211588	526.7843309802406
ENST00000226253.9	0.0005264641514452474	1728.3007337154247	526.4641514452475
ENST00000261800.6	0.0005214987239710823	1711.9999999935717	521.4987239710823
ENST00000602676.6	0.0005172341316021599	1697.9999999936242	517.2341316021599
ENST00000541477.5	0.0005142722510977235	1688.2766024271573	514.2722510977235
ENST00000233143.6	0.0005138833804551495	1686.9999999936658	513.8833804551496
ENST00000372728.4	0.0005132741529738749	1684.999999993673	513.2741529738748
ENST00000534624.6	0.0005104989313911602	1675.8893749217448	510.4989313911602
ENST00000532636.5	0.0005104989313911602	1675.8893749217448	510.4989313911602
ENST00000359462.9	0.0005092723541182864	1671.8627106278	509.2723541182864
ENST00000229277.6	0.0005027671407940273	1650.5070970871093	502.7671407940272
ENST00000359546.8	0.0005016946103915102	1646.9861449453279	501.69461039151025
ENST00000438595.2	0.0004992619209045584	1638.999999993846	499.26192090455845
ENST00000393745.8	0.0004974384588988806	1633.0138550423546	497.4384588988806
ENST00000322611.4	0.0004951369377966677	1625.4583156980393	495.13693779666767
ENST00000643777.4	0.0004890196374174433	1605.376160617304	489.0196374174433
ENST00000294117.6	0.0004886004399822524	1603.9999999939773	488.6004399822524
ENST00000227378.7	0.0004861313936988172	1595.8945012785873	486.1313936988172
ENST00000304414.12	0.000483422006391418	1586.999999994041	483.422006391418
ENST00000218230.6	0.00048189893768823145	1581.9999999940599	481.89893768823146
ENST00000312037.6	0.0004796440830795965	1574.5976595615211	479.6440830795965
ENST00000535366.5	0.000478397853000444	1570.5064781310957	478.397853000444
ENST00000382581.5	0.0004736841787375606	1555.0322114318858	473.6841787375606
ENST00000037243.7	0.00047285816411256	1552.3205326242612	472.85816411256
ENST00000339526.8	0.0004688005468408269	1538.9999999942213	468.80054684082694
ENST00000329421.8	0.0004654497956938165	1527.9999999942627	465.4497956938165
ENST00000326932.8	0.0004627299464673184	1519.0711538404503	462.7299464673184
ENST00000618441.5	0.000461574226500839	1515.2771031713733	461.574226500839
ENST00000521913.7	0.00046099259922682936	1513.3677104013998	460.9925992268294
ENST00000200691.5	0.00045814718575553265	1504.0266561688074	458.14718575553263
ENST00000374550.8	0.0004543313941605545	1491.4999999943998	454.3313941605545
ENST00000458455.2	0.0004543313941605545	1491.4999999943998	454.3313941605545
ENST00000336458.13	0.000453351022298462	1488.2815901484169	453.351022298462
ENST00000558720.5	0.00045326524606832387	1487.9999999944127	453.26524606832385
ENST00000391752.5	0.0004524398459913343	1485.2903386532678	452.43984599133427
ENST00000306773.5	0.00044656374377430297	1465.9999999944955	446.56374377430296
ENST00000550697.6	0.00044591164299042984	1463.8592535445607	445.91164299042987
ENST00000561569.5	0.000445789432578341	1463.4580555820764	445.789432578341
ENST00000370179.8	0.0004450406750711164	1460.9999999945142	445.0406750711164
ENST00000326669.6	0.0004442572965175369	1458.42828884341	444.25729651753693
ENST00000409115.8	0.0004437499303812313	1456.7626839523036	443.7499303812313
ENST00000263354.8	0.0004422509983316774	1451.841920869154	442.2509983316774
ENST00000329251.5	0.00044184055305953647	1450.494492249287	441.8405530595365
ENST00000496634.2	0.00044184055305953647	1450.494492249287	441.8405530595365
ENST00000319826.8	0.00044167344627113323	1449.9459063974045	441.67344627113323
ENST00000536769.1	0.0004415027430841819	1449.3855141229342	441.5027430841819
ENST00000371437.5	0.0004401668552209194	1444.9999999945744	440.1668552209194
ENST00000000233.10	0.0004368161040739089	1433.9999999946156	436.8161040739089
ENST00000368124.8	0.0004365114903332716	1432.9999999946194	436.5114903332716
ENST00000552924.2	0.0004358860472728417	1430.9467667454592	435.8860472728417
ENST00000341369.11	0.00043536532509805823	1429.23731603686	435.36532509805824
ENST00000247866.9	0.0004351100682082299	1428.3993469771146	435.1100682082299
ENST00000359227.8	0.00043498842163008504	1427.999999994638	434.98842163008504
ENST00000349496.11	0.0004335487313685154	1423.2737185782053	433.5487313685154
ENST00000224073.6	0.000430300705851977	1412.6109510033393	430.300705851977
ENST00000688882.1	0.00042974170490088444	1410.775836967049	429.74170490088443
ENST00000272274.8	0.00042947779752649	1409.9094696986476	429.47779752649
ENST00000222256.9	0.000427777737779587	1404.328435358766	427.77773777958697
ENST00000394920.6	0.0004259053194860254	1398.1815744534206	425.9053194860254
ENST00000368324.5	0.00042554539567032825	1396.9999999947545	425.5453956703283
ENST00000550767.6	0.0004240445458037796	1392.0729410137546	424.0445458037796
ENST00000263645.10	0.0004222090953070526	1386.0474396923764	422.2090953070526
ENST00000328619.10	0.0004218900307826805	1384.9999999947995	421.8900307826805
ENST00000300086.5	0.00042128080330140587	1382.999999994807	421.28080330140585
ENST00000311549.11	0.00042114145442728685	1382.542539100801	421.1414544272869
ENST00000565493.2	0.0004197577345982193	1377.9999999948259	419.7577345982193
ENST00000552361.1	0.0004185388073824387	1373.9984496602094	418.53880738243873
ENST00000302517.8	0.00041762235706089044	1370.989884387916	417.62235706089047
ENST00000340398.5	0.0004173025382159323	1369.9399683720205	417.3025382159323
ENST00000307630.5	0.0004148839147480223	1361.999999994886	414.8839147480223
ENST00000373302.8	0.0004145500485555184	1360.9039687002894	414.5500485555184
ENST00000526184.1	0.0004127213112826687	1354.9005058590637	412.7213112826687
ENST00000392541.3	0.0004124470048229238	1353.999999994916	412.44700482292376
ENST00000521466.5	0.00041043726706263897	1347.402340427516	410.43726706263897
ENST00000326092.8	0.0004086369397781092	1341.4921432028068	408.6369397781092
ENST00000586895.6	0.0004080933149162814	1339.7075064996548	408.09331491628143
ENST00000272233.6	0.00040635473001017746	1333.999999994991	406.3547300101775
ENST00000319540.9	0.00040513627504762823	1329.9999999950062	405.13627504762826
ENST00000569545.5	0.00040421181428799887	1326.9651376881	404.2118142879989
ENST00000507754.9	0.000403003978863167	1322.9999999950323	403.003978863167
ENST00000348225.7	0.0004029611168718684	1322.8592906783456	402.9611168718684
ENST00000690968.2	0.00040140855057150995	1317.7624546094792	401.40855057151
ENST00000374177.7	0.0004001081767171408	1313.4935275031587	400.1081767171408
ENST00000573283.7	0.00039986824102559136	1312.7058555778985	399.8682410255914
ENST00000375765.5	0.0003987393864942446	1308.9999999950849	398.7393864942446
ENST00000282928.5	0.00039721631779105805	1303.9999999951037	397.21631779105803
ENST00000539526.5	0.00039476490737710556	1295.9523971233016	394.76490737710554
ENST00000497965.5	0.00039447295150463847	1294.9939509551964	394.47295150463844
ENST00000303577.7	0.00039356095290341025	1291.9999999951488	393.5609529034102
ENST00000276689.8	0.00039315396042754997	1290.6639063737407	393.15396042755
ENST00000525085.1	0.00039133838291625667	1284.7036450031017	391.33838291625665
ENST00000513465.1	0.0003906367027614166	1282.4001371135055	390.6367027614166
ENST00000295955.14	0.0003905519295952355	1282.1218398640005	390.55192959523555
ENST00000517523.1	0.00038960409035342265	1279.0102296003722	389.60409035342263
ENST00000248975.6	0.00038952604833774273	1278.7540296813654	389.52604833774274
ENST00000507767.1	0.00038817572614103526	1274.321129859193	388.1757261410353
ENST00000589880.1	0.00038655483686875203	1268.9999999952352	386.55483686875203
ENST00000203630.10	0.00038636103460820914	1268.363777019421	386.36103460820914
ENST00000330106.5	0.0003862502231281147	1267.9999999952388	386.2502231281147
ENST00000395749.7	0.0003845556387923097	1262.4369405867787	384.5556387923097
ENST00000320936.9	0.0003832693195107137	1258.2141524784686	383.26931951071373
ENST00000396425.8	0.000383083830837425	1257.6052217293172	383.083830837425
ENST00000592588.7	0.0003813539967731375	1251.9264428907074	381.3539967731375
ENST00000304312.5	0.00037772103839026994	1239.999999995344	377.72103839026994
ENST00000272102.10	0.00037772103839026994	1239.999999995344	377.72103839026994
ENST00000378549.5	0.000376807197168358	1236.9999999953552	376.80719716835796
ENST00000456496.7	0.0003760290970762754	1234.4456172204625	376.0290970762754
ENST00000233609.8	0.00037419291458414623	1228.4177128709061	374.19291458414625
ENST00000261249.7	0.00037409407632357414	1228.09324208254	374.09407632357414
ENST00000225655.6	0.00037178923247813773	1220.5267946839244	371.78923247813776
ENST00000239940.12	0.00036982288598604756	1214.0715819677523	369.82288598604754
ENST00000379412.9	0.0003698000799918799	1213.996713401023	369.8000799918799
ENST00000302628.9	0.0003695336193347896	1213.1219640987367	369.5336193347896
ENST00000327040.13	0.0003691918536524251	1211.9999999954491	369.1918536524251
ENST00000369762.7	0.0003691918536524251	1211.9999999954491	369.1918536524251
ENST00000394945.6	0.0003688872399117878	1210.999999995453	368.8872399117878
ENST00000380607.5	0.00036827801243051315	1208.9999999954603	368.2780124305132
ENST00000292475.8	0.00036744106654753173	1206.2524355512983	367.44106654753176
ENST00000303177.8	0.0003664503299866893	1202.999999995483	366.45032998668927
ENST00000309083.8	0.00036553075378495224	1199.9811729399153	365.53075378495225
ENST00000373232.8	0.0003646226475428654	1196.9999999955055	364.6226475428654
ENST00000257013.9	0.0003622641130364454	1189.2572944252427	362.2641130364454
ENST00000405358.8	0.000360340745020416	1182.9431734272925	360.34074502041597
ENST00000570382.2	0.0003599013454988885	1181.500692465644	359.9013454988885
ENST00000496182.5	0.00035943077393267087	1179.9558784817727	359.4307739326709
ENST00000447653.8	0.00035490373171759624	1165.094296054184	354.90373171759626
ENST00000335895.12	0.0003548278606601705	1164.8452230567982	354.82786066017053
ENST00000321613.7	0.00035455279379503925	1163.9422208988694	354.55279379503924
ENST00000319248.13	0.00035334045719344093	1159.9623065356589	353.34045719344095
ENST00000378667.1	0.000352205157930465	1156.2352938913953	352.205157930465
ENST00000473748.1	0.00035131375984992583	1153.3089712682897	351.3137598499258
ENST00000472628.1	0.00035095649629030744	1152.1361300206506	350.9564962903074
ENST00000312579.4	0.0003503058017329116	1149.999999995682	350.30580173291156
ENST00000299166.9	0.00035030258015204623	1149.9894240418243	350.30258015204623
ENST00000360472.9	0.0003489407982911055	1145.5189039067625	348.94079829110547
ENST00000225430.9	0.0003485293169128167	1144.1680739099727	348.52931691281674
ENST00000348035.9	0.0003475642780671758	1140.9999999957158	347.5642780671758
ENST00000442562.1	0.0003470532435005663	1139.32235221286	347.0532435005663
ENST00000395633.5	0.00034688818415502955	1138.7804878006023	346.88818415502953
ENST00000394938.8	0.0003467193574689674	1138.2262557895697	346.7193574689674
ENST00000215565.3	0.0003463458231046265	1136.9999999957308	346.3458231046265
ENST00000244766.7	0.00034629859971538834	1136.8449728812636	346.2985997153883
ENST00000425642.3	0.0003457449545577086	1135.0274410899553	345.7449545577086
ENST00000649813.2	0.00034573605835175553	1134.9982362158273	345.7360583517555
ENST00000302584.5	0.00034543198188271456	1133.999999995742	345.4319818827146
ENST00000441378.1	0.00034493505833236085	1132.3686765061575	344.9350583323608
ENST00000338779.11	0.00034482275440143997	1131.9999999957497	344.82275440143997
ENST00000311308.7	0.00034451814066080265	1130.9999999957533	344.51814066080266
ENST00000397621.6	0.00034329968569825337	1126.9999999957683	343.29968569825337
ENST00000360668.8	0.0003414742171584064	1121.007267901606	341.4742171584064
ENST00000290299.7	0.00034086277577315485	1118.9999999957984	340.86277577315485
ENST00000360718.5	0.00034046519550128435	1117.6948051906093	340.46519550128437
ENST00000234310.8	0.00033873047958869366	1111.9999999958247	338.73047958869364
ENST00000372967.3	0.00033731200034387167	1107.3433510808777	337.31200034387166
ENST00000445352.8	0.0003368066724927425	1105.6844375661099	336.8066724927425
ENST00000517625.5	0.00033643980948228584	1104.4800827996842	336.43980948228585
ENST00000313269.5	0.0003345752446505796	1098.3590036001767	334.57524465057963
ENST00000237536.9	0.00033324737878550535	1093.999824456481	333.24737878550536
ENST00000379056.5	0.0003314197498133981	1087.9999999959148	331.41974981339814
ENST00000369146.8	0.0003308105223321235	1085.9999999959223	330.81052233212347
ENST00000229281.6	0.00033069690442463155	1085.627009902784	330.69690442463155
ENST00000562336.5	0.00033006176482489464	1083.5419444083461	330.0617648248946
ENST00000601521.5	0.0003298500954010846	1082.847066287069	329.8500954010846
ENST00000472174.7	0.00032842227597169437	1078.159754984573	328.4222759716944
ENST00000600467.6	0.00032730459274251024	1074.4905730663788	327.30459274251024
ENST00000418115.6	0.00032722775598820924	1074.2383298348686	327.22775598820925
ENST00000396861.5	0.0003265644094781741	1072.060665397786	326.56440947817407
ENST00000221138.9	0.0003262413162222196	1070.9999999948486	326.2413162222196
ENST00000356769.7	0.00032485234589775346	1066.4402243210563	324.8523458977535
ENST00000679480.1	0.00032451419918442273	1065.3301407357853	324.51419918442275
ENST00000281961.3	0.0003241090200381026	1063.9999999960048	324.1090200381026
ENST00000305124.11	0.00032259207375505194	1059.0200989584773	322.59207375505196
ENST00000221855.8	0.00032191446768540307	1056.7956225831547	321.91446768540305
ENST00000222792.11	0.00032168282053961347	1056.0351606771878	321.6828205396135
ENST00000328933.10	0.00032136749637236674	1054.9999999960387	321.36749637236676
