transcript_name	raw	est_count	tpm
ENST00000274065.9	0.001980244218590107	7433.569463617751	1980.2442185901068
ENST00000336023.9	0.0019633098153504077	7370.000000000358	1963.3098153504077
ENST00000343262.9	0.00195518800858384	7339.511833842576	1955.18800858384
ENST00000648839.1	0.0019526386458820972	7329.941870424199	1952.638645882097
ENST00000573283.7	0.0019068055298031867	7157.890540134639	1906.8055298031868
ENST00000322203.7	0.0019014887735297422	7137.932154846226	1901.4887735297423
ENST00000340384.5	0.0018908511627350332	7098.000000000346	1890.851162735033
ENST00000394077.8	0.001890249806805758	7095.742591024897	1890.249806805758
ENST00000321153.9	0.0018778770653170975	7049.296989796566	1877.8770653170975
ENST00000648437.1	0.0018731614437639981	7031.595183095141	1873.161443763998
ENST00000287038.8	0.0018352266488615532	6889.193084228675	1835.2266488615533
ENST00000591758.1	0.001803431056126186	6769.836721505126	1803.431056126186
ENST00000698741.1	0.0017887211113876396	6714.617574799162	1788.7211113876397
ENST00000334701.11	0.0017850934969692105	6701.000000000326	1785.0934969692105
ENST00000512805.6	0.0017666321093129705	6631.698443026135	1766.6321093129704
ENST00000512493.5	0.0017640928051227429	6622.166237902085	1764.092805122743
ENST00000584577.5	0.0017511913365772399	6573.73586668052	1751.1913365772398
ENST00000343986.9	0.00172195515014428	6463.987169696358	1721.9551501442802
ENST00000361436.10	0.0017107056459882513	6421.758049777687	1710.7056459882513
ENST00000409115.8	0.00169594619146261	6366.35305001479	1695.94619146261
ENST00000245458.11	0.0016835404264947424	6319.783483103686	1683.5404264947424
ENST00000647841.1	0.0016807785392757135	6309.415731338226	1680.7785392757135
ENST00000435983.5	0.0016378217716403745	6148.161824798794	1637.8217716403744
ENST00000216146.9	0.0016360421746277863	6141.481457859135	1636.0421746277864
ENST00000401609.5	0.0016280594205799464	6111.51527683534	1628.0594205799464
ENST00000530022.5	0.0016279783587664178	6111.210981730699	1627.9783587664178
ENST00000312037.6	0.0016123226139675348	6052.44142928124	1612.3226139675348
ENST00000230050.4	0.0016028790851857718	6016.991697110888	1602.8790851857718
ENST00000379060.8	0.0015746428801815377	5910.996795412668	1574.6428801815377
ENST00000341369.11	0.0015676110825166036	5884.60037627119	1567.6110825166036
ENST00000594493.1	0.0015661542779243176	5879.131728500369	1566.1542779243175
ENST00000599539.5	0.0015495236502188166	5816.702597228658	1549.5236502188166
ENST00000550697.6	0.001527545000425136	5734.197713020903	1527.545000425136
ENST00000301071.12	0.0015119329723322218	5675.592267183896	1511.9329723322219
ENST00000340398.5	0.0014941933180868977	5609.000000000273	1494.1933180868978
ENST00000471855.1	0.001492781028327555	5603.6984549028175	1492.781028327555
ENST00000396997.1	0.0014846351302975284	5573.119853394332	1484.6351302975283
ENST00000335765.9	0.0014778561381238264	5547.672431938197	1477.8561381238264
ENST00000355968.10	0.001467960990771267	5510.527384621582	1467.960990771267
ENST00000570382.2	0.0014479387350393904	5435.366539608642	1447.9387350393904
ENST00000394580.2	0.0014432145322856502	5417.632520238472	1443.2145322856502
ENST00000678508.1	0.0014422663820447105	5414.073292234268	1442.2663820447106
ENST00000356303.7	0.0014422663820447105	5414.073292234268	1442.2663820447106
ENST00000676710.1	0.0014422663820447105	5414.073292234268	1442.2663820447106
ENST00000331523.7	0.0014416722961747537	5411.8431740800415	1441.6722961747537
ENST00000331825.11	0.001437185407573331	5395.000000000263	1437.185407573331
ENST00000615544.5	0.0014265326436732366	5355.010962442434	1426.5326436732366
ENST00000679480.1	0.0014265326436732366	5355.010962442434	1426.5326436732366
ENST00000552361.1	0.0014118778061382184	5299.998680739043	1411.8778061382184
ENST00000521466.5	0.0014088297353370386	5288.556634440973	1408.8297353370385
ENST00000202773.14	0.0013985156196512966	5249.838836562314	1398.5156196512964
ENST00000563390.5	0.001397333351180848	5245.400760330494	1397.333351180848
ENST00000678702.1	0.0013820130755632803	5187.890513899353	1382.0130755632804
ENST00000455918.2	0.0013820130755632803	5187.890513899353	1382.0130755632804
ENST00000677236.1	0.0013820130755632803	5187.890513899353	1382.0130755632804
ENST00000253788.12	0.0013803629727148327	5181.696250570166	1380.3629727148327
ENST00000449470.6	0.0013048018522927494	4898.050005256921	1304.8018522927493
ENST00000009589.8	0.0013017594979799394	4886.6294178844655	1301.7594979799394
ENST00000282050.6	0.0012959597875469876	4864.858087880073	1295.9597875469876
ENST00000348956.7	0.0012758261553615761	4789.279150696383	1275.8261553615762
ENST00000215754.8	0.0012519920052623866	4699.808968834289	1251.9920052623866
ENST00000678703.1	0.0012513431368154537	4697.373204281744	1251.3431368154538
ENST00000477670.1	0.0012484522363387226	4686.521154163659	1248.4522363387225
ENST00000361567.2	0.0012203422339376144	4581.000000000223	1220.3422339376143
ENST00000571732.5	0.0012144816076231355	4559.000000000222	1214.4816076231355
ENST00000229264.8	0.001196899728679699	4493.000000000218	1196.899728679699
ENST00000408990.8	0.0011963717449629998	4491.018020405531	1196.3717449629999
ENST00000579408.5	0.0011796609125039454	4428.2878113166225	1179.6609125039454
ENST00000394665.5	0.0011517415069845444	4323.482132116536	1151.7415069845445
ENST00000710358.1	0.0011514318804158325	4322.319835777179	1151.4318804158324
ENST00000327141.9	0.001144562497347031	4296.533099103613	1144.562497347031
ENST00000642480.2	0.0011124690612313126	4176.058672539081	1112.4690612313127
ENST00000301522.3	0.0011088368655918727	4162.423900455035	1108.8368655918728
ENST00000278572.10	0.0010846330236066017	4071.565945160996	1084.6330236066017
ENST00000527673.2	0.0010772892787019245	4043.9985181944	1077.2892787019246
ENST00000552924.2	0.0010753264035194602	4036.6301497475783	1075.3264035194602
ENST00000601048.6	0.001074892144496458	4035.0000000001965	1074.892144496458
ENST00000620041.5	0.001074402490470607	4033.161904890445	1074.402490470607
ENST00000619747.1	0.0010730273997600329	4028.0000000001955	1073.027399760033
ENST00000550767.6	0.0010728569170457144	4027.3600309058106	1072.8569170457145
ENST00000675515.1	0.0010721640255872535	4024.7590099110953	1072.1640255872535
ENST00000646664.1	0.001067436098375462	4007.0110094282036	1067.436098375462
ENST00000515763.1	0.0010388753905631104	3899.7979679961904	1038.8753905631104
ENST00000525634.6	0.0010343793138830727	3882.920303109681	1034.3793138830727
ENST00000689346.1	0.0010300639072805928	3866.7208493038625	1030.0639072805927
ENST00000558720.5	0.0010282735260858308	3860.0000000001874	1028.2735260858308
ENST00000676397.1	0.0010237219406025488	3842.913962559987	1023.7219406025488
ENST00000395422.4	0.0010165522734568732	3816.0000000001855	1016.5522734568732
ENST00000497965.5	0.0010016343155654726	3760.000000000183	1001.6343155654725
ENST00000309083.8	0.0010007499375238882	3756.6801642231103	1000.7499375238882
ENST00000348108.8	0.0009899220368467401	3716.0336868476884	989.9220368467402
ENST00000374550.8	0.0009833197528044456	3691.2496038612603	983.3197528044456
ENST00000565184.6	0.0009705476337412561	3643.3047931341202	970.547633741256
ENST00000481898.6	0.0009655815415067044	3624.6627533080646	965.5815415067044
ENST00000458455.2	0.0009634737520233442	3616.7503961391108	963.4737520233441
ENST00000645674.2	0.0009634644782460586	3616.715583631141	963.4644782460585
ENST00000378961.9	0.0009600771471537136	3604.000000000175	960.0771471537137
ENST00000506397.5	0.0009410348714948139	3532.5178678838797	941.034871494814
ENST00000354359.12	0.000921928218635643	3460.794072448688	921.928218635643
ENST00000371085.8	0.0009177552445837838	3445.1292912095055	917.7552445837838
ENST00000529639.6	0.0009135418383161576	3429.312732890683	913.5418383161576
ENST00000229379.3	0.0009113273919014579	3421.000000000166	911.3273919014579
ENST00000579649.5	0.0009088092034616445	3411.547060552546	908.8092034616444
ENST00000416518.1	0.000902800723844699	3388.992039215281	902.800723844699
ENST00000262030.8	0.0008900160234851713	3341.0000000001623	890.0160234851712
ENST00000389680.2	0.0008809586919082495	3307.000000000161	880.9586919082495
ENST00000319622.10	0.0008797637990884521	3302.514533665172	879.7637990884521
ENST00000329421.8	0.0008727005366469384	3276.000000000159	872.7005366469384
ENST00000586895.6	0.0008639976085716355	3243.3303829007623	863.9976085716355
ENST00000512690.5	0.0008636983834591365	3242.2071322238316	863.6983834591365
ENST00000244745.4	0.0008623112445439986	3237.0000000001573	862.3112445439986
ENST00000358435.9	0.0008538009088825459	3205.053348822378	853.8009088825459
ENST00000684430.2	0.0008503774710021208	3192.2022251833764	850.3774710021208
ENST00000512737.6	0.0008481081548015526	3183.6835185241302	848.1081548015526
ENST00000644185.1	0.0008348737996003841	3134.003535736896	834.8737996003841
ENST00000600467.6	0.0008292291925524847	3112.814442901033	829.2291925524847
ENST00000225430.9	0.0008283250903526264	3109.420565296562	828.3250903526264
ENST00000592588.7	0.0008164015617573239	3064.661248626157	816.401561757324
ENST00000439590.6	0.0008103748329979326	3042.037722471784	810.3748329979326
ENST00000257435.12	0.000802832662933866	3013.7254342442366	802.832662933866
ENST00000233609.8	0.0008003925175414912	3004.56545786089	800.3925175414912
ENST00000447165.6	0.000791084568864664	2969.6246751011518	791.084568864664
ENST00000593863.5	0.000783749656796	2942.0904054085167	783.749656796
ENST00000368222.8	0.0007817530432457627	2934.5953876837552	781.7530432457627
ENST00000551150.5	0.0007751042612858938	2909.636757791972	775.1042612858938
ENST00000221975.6	0.0007720296685394852	2898.0951516919745	772.0296685394852
ENST00000589880.1	0.0007714715366695768	2896.0000000001405	771.4715366695767
ENST00000339647.6	0.0007679006975230731	2882.595551907451	767.9006975230731
ENST00000382361.8	0.0007560207945677689	2838.000000000138	756.0207945677689
ENST00000193391.8	0.0007541560498313439	2831.000000000138	754.1560498313439
ENST00000228306.8	0.0007401439587415245	2778.400501681253	740.1439587415246
ENST00000601521.5	0.0007393191399258995	2775.304243197937	739.3191399258995
ENST00000611050.4	0.0007320455050994465	2748.0000000001337	732.0455050994465
ENST00000196551.8	0.0007187742658078524	2698.181559316794	718.7742658078524
ENST00000261875.10	0.0006835621419523944	2566.000000000125	683.5621419523943
ENST00000254810.8	0.0006795662603743406	2551.000000000124	679.5662603743406
ENST00000379412.9	0.0006782332764762803	2545.996158399632	678.2332764762804
ENST00000370179.8	0.0006723736735338438	2524.000000000123	672.3736735338438
ENST00000467270.1	0.0006708367939499498	2518.2307615209284	670.8367939499498
ENST00000592623.5	0.000670801641401488	2518.0988035995965	670.8016414014879
ENST00000442562.1	0.0006697072715583324	2513.9906869483198	669.7072715583324
ENST00000335895.12	0.0006696635410891016	2513.8265286704404	669.6635410891016
ENST00000518096.1	0.0006694433603766045	2513.0000000001223	669.4433603766045
ENST00000329251.5	0.0006684521733732504	2509.2792177997767	668.4521733732504
ENST00000496634.2	0.0006682997050383079	2508.706872253628	668.2997050383079
ENST00000473748.1	0.0006657151113655685	2499.0046565263096	665.7151113655684
ENST00000441378.1	0.0006657151113655685	2499.0046565263096	665.7151113655684
ENST00000296755.12	0.0006638491261673292	2492.000000000121	663.8491261673291
ENST00000311672.10	0.0006601066983094954	2477.9514310495742	660.1066983094954
ENST00000507754.9	0.0006582548919580539	2471.00000000012	658.2548919580539
ENST00000507622.2	0.0006555871792331099	2460.9857665718982	655.58717923311
ENST00000678077.1	0.000655543967989297	2460.8235573961424	655.543967989297
ENST00000378667.1	0.0006543572159553096	2456.368650472078	654.3572159553096
ENST00000472628.1	0.0006542046611212329	2455.795980219857	654.2046611212329
ENST00000262584.7	0.0006536945622900022	2453.8811380707593	653.6945622900022
ENST00000394938.8	0.0006502146834145263	2440.818142555871	650.2146834145263
ENST00000316509.11	0.0006494639524863357	2438.0000000001182	649.4639524863356
ENST00000359462.9	0.0006486594020541123	2434.9798262918603	648.6594020541123
ENST00000326669.6	0.0006471371735139837	2429.26558585307	647.1371735139836
ENST00000496182.5	0.0006442411350150372	2418.3942482932225	644.2411350150371
ENST00000472174.7	0.0006341001445095155	2380.3263389692124	634.1001445095155
ENST00000690968.2	0.0006317890397429037	2371.6507636744955	631.7890397429037
ENST00000380749.10	0.0006225583498607738	2337.0000000001137	622.5583498607738
ENST00000343218.10	0.0006167979334397519	2315.376174411814	616.7979334397519
ENST00000333511.9	0.0006132857137639064	2302.1917758983464	613.2857137639063
ENST00000398514.7	0.0006128680241799863	2300.623825588404	612.8680241799863
ENST00000339526.8	0.000610304313021409	2291.0000000001114	610.304313021409
ENST00000593052.5	0.000606062061807645	2275.0751616475554	606.062061807645
ENST00000283415.4	0.0006060420393381517	2275.0000000001105	606.0420393381517
ENST00000292475.8	0.0006051788391262748	2271.7596629367536	605.1788391262749
ENST00000253122.10	0.0006036445103913193	2266.00000000011	603.6445103913194
ENST00000394920.6	0.0005988592548571372	2248.0367967342872	598.8592548571372
ENST00000308961.5	0.0005939544056629367	2229.6246550139	593.9544056629367
ENST00000295955.14	0.0005928566638162907	2225.50388031674	592.8566638162906
ENST00000635637.1	0.0005927761521906022	2225.2016505429747	592.7761521906021
ENST00000303177.8	0.000591124081446751	2219.000000000108	591.124081446751
ENST00000589913.6	0.0005887536001851879	2210.1015333591704	588.7536001851879
ENST00000466397.5	0.000586183024857513	2200.451940606748	586.1830248575129
ENST00000495383.5	0.000586183024857513	2200.451940606748	586.1830248575129
ENST00000237654.9	0.000586062631447883	2200.0000000001073	586.062631447883
ENST00000302907.9	0.0005827790246748154	2187.673783460926	582.7790246748154
ENST00000262776.8	0.0005802740512087979	2178.270451240914	580.2740512087979
ENST00000242784.5	0.0005787070432191449	2172.3881147938355	578.7070432191449
ENST00000391752.5	0.0005766979644784246	2164.8463044268015	576.6979644784245
ENST00000391753.6	0.000576688029539063	2164.8090100056547	576.688029539063
ENST00000355852.6	0.0005730157874582524	2151.023908986973	573.0157874582525
ENST00000381129.8	0.0005729259945098248	2150.6868383806236	572.9259945098248
ENST00000215565.3	0.0005692799288200572	2137.000000000104	569.2799288200572
ENST00000445822.1	0.0005690963167533335	2136.310745089252	569.0963167533334
ENST00000296930.10	0.0005680469539698607	2132.371578864071	568.0469539698607
ENST00000263610.7	0.000565550439347207	2123.0000000001032	565.550439347207
ENST00000427198.2	0.0005632749831110486	2114.4582444761563	563.2749831110486
ENST00000375036.6	0.000562859234439563	2112.89758008947	562.859234439563
ENST00000316448.10	0.000560583621613071	2104.355236746551	560.583621613071
ENST00000517679.5	0.0005582560686913851	2095.617917298186	558.256068691385
ENST00000224073.6	0.0005580619767311565	2094.8893222819024	558.0619767311565
ENST00000398606.10	0.0005508988735606891	2067.9999999988963	550.8988735606891
ENST00000314133.4	0.0005503660893506028	2066.0000000001005	550.3660893506028
ENST00000336097.7	0.0005450382472465312	2046.0000000000996	545.0382472465311
ENST00000353555.9	0.0005447577096825882	2044.946899857629	544.7577096825881
ENST00000356978.9	0.0005434398946153096	2040.0000000000991	543.4398946153096
ENST00000680326.1	0.0005430396111670331	2038.4973899735348	543.0396111670332
ENST00000536769.1	0.000541995059443046	2034.5762838161697	541.995059443046
ENST00000449329.2	0.0005415751498788846	2033.000000000099	541.5751498788845
ENST00000479017.5	0.0005394651766710616	2025.0794454243146	539.4651766710616
ENST00000579374.5	0.0005377546442296854	2018.6583375612681	537.7546442296855
ENST00000401830.3	0.0005307146016131229	1992.2309679844454	530.7146016131229
ENST00000394936.8	0.0005277227604082982	1981.0000000000962	527.7227604082982
ENST00000389093.7	0.0005254139334292102	1972.3329752122422	525.4139334292101
ENST00000396953.6	0.0005237564842961802	1966.1111349224805	523.7564842961802
ENST00000621784.4	0.0005225027038309808	1961.4046123164846	522.5027038309807
ENST00000281871.11	0.0005170200485275066	1940.8234644657086	517.0200485275067
ENST00000655450.1	0.0005167247686977464	1939.7150238475658	516.7247686977464
ENST00000618441.5	0.000515548284247265	1935.2986600458596	515.5482842472651
ENST00000578804.5	0.0005109400577804724	1918.0000000000932	510.94005778047244
ENST00000517523.1	0.0005103920117491002	1915.942709184536	510.3920117491002
ENST00000643777.4	0.0005100231766546778	1914.5581520328121	510.02317665467785
ENST00000330398.9	0.000509118190127465	1911.1609547828364	509.118190127465
ENST00000557040.5	0.0005062950000290626	1900.5630802840972	506.29500002906263
ENST00000649813.2	0.0005054086261120522	1897.235752260119	505.4086261120522
ENST00000379056.5	0.0005045466472555865	1894.0000000000923	504.5466472555865
ENST00000247866.9	0.0005019137070497783	1884.116297914416	501.9137070497783
ENST00000629237.2	0.0004986835809272128	1871.9908405173317	498.6835809272128
ENST00000525085.1	0.0004967078129006132	1864.5740740741605	496.70781290061325
ENST00000346495.6	0.0004965930481081556	1864.1432625365217	496.59304810815564
ENST00000225655.6	0.0004930957150211644	1851.0147462679233	493.0957150211644
ENST00000331056.10	0.0004888295130485751	1835.0000000000891	488.82951304857505
ENST00000300026.4	0.00048696476831215	1828.000000000089	486.96476831215
ENST00000372728.4	0.0004843008472601141	1818.0000000000882	484.30084726011415
ENST00000356769.7	0.000482290875736226	1810.454838245568	482.29087573622604
ENST00000311549.11	0.00047924183224748554	1799.0091406097074	479.24183224748555
ENST00000319826.8	0.0004791955466480626	1798.8353907180297	479.1955466480626
ENST00000221485.8	0.0004789730051560425	1798.0000000000873	478.97300515604246
ENST00000527344.5	0.0004777506928206372	1793.4116045051412	477.7506928206372
ENST00000661429.1	0.0004771082604196174	1791.000000000087	477.1082604196174
ENST00000579248.5	0.0004752852830738387	1784.1567891459756	475.28528307383874
ENST00000336458.13	0.00047527802743485087	1784.1295524567265	475.27802743485086
ENST00000528957.6	0.00047206867162448424	1772.0820640076445	472.06867162448424
ENST00000582401.6	0.00046778453673749197	1756.0000000000853	467.784536737492
ENST00000272274.8	0.0004675214348655563	1755.0123510915914	467.52143486555633
ENST00000277415.15	0.000466260259900421	1750.2780705310938	466.260259900421
ENST00000234590.10	0.0004654361194647947	1747.1843585947117	465.43611946479473
ENST00000424576.6	0.0004643642443993871	1743.1606843023053	464.36424439938713
ENST00000456793.2	0.00046349544742504284	1739.8993377482084	463.4954474250428
ENST00000592643.5	0.00046307745854204846	1738.3302639099468	463.0774585420485
ENST00000304312.5	0.0004629894788438275	1738.0000000000846	462.9894788438275
ENST00000577035.5	0.0004595833586430349	1725.213884592536	459.5833586430349
ENST00000557201.5	0.0004585263681856311	1721.246085109154	458.5263681856311
ENST00000430157.6	0.0004577404755189026	1718.2959501337655	457.7404755189026
ENST00000649620.1	0.00045748034483877273	1717.3194546781997	457.48034483877274
ENST00000326092.8	0.0004558010374836478	1711.0155615735534	455.8010374836478
ENST00000250111.9	0.0004555304998981272	1710.0000000000832	455.5304998981272
ENST00000396465.5	0.0004540128251734343	1704.302853969674	454.0128251734343
ENST00000262746.5	0.000453546949139159	1702.554018230269	453.54694913915904
ENST00000392541.3	0.00045286657884609135	1700.0000000000828	452.86657884609133
ENST00000264896.8	0.00045233649070149513	1698.010120667168	452.3364907014951
ENST00000272102.10	0.00045233379463568415	1698.0000000000825	452.33379463568417
ENST00000450587.1	0.00045180101042446066	1695.999999997018	451.8010104244607
ENST00000648006.3	0.00045126822621486986	1694.0000000000825	451.26822621486986
ENST00000557016.6	0.0004467395604264089	1677.0000000000816	446.7395604264089
ENST00000561028.6	0.00044487481568998387	1670.0000000000814	444.87481568998385
ENST00000582193.5	0.0004425766669594298	1661.37305991566	442.5766669594298
ENST00000602676.6	0.00044167811042754085	1658.0000000000807	441.67811042754084
ENST00000513465.1	0.00044027270969098297	1652.7243153641418	440.272709690983
ENST00000396466.5	0.00043855605680648816	1646.2802321838876	438.5560568064882
ENST00000302517.8	0.00043741262913314313	1641.9879590608864	437.4126291331431
ENST00000320936.9	0.0004366465862704416	1639.1123375700913	436.6465862704416
ENST00000565308.3	0.0004362327018931212	1637.5586714920214	436.2327018931212
ENST00000233809.9	0.0004350183077974513	1633.0000000000794	435.01830779745126
ENST00000303577.7	0.00043048964200899034	1616.0000000000784	430.48964200899036
ENST00000293831.13	0.00042942407144769506	1611.9999919650018	429.42407144769504
ENST00000630539.1	0.00042462901569451154	1594.0000000000775	424.62901569451157
ENST00000403425.5	0.0004232632278834779	1588.8730169388116	423.2632278834779
ENST00000518134.1	0.00042010570808180244	1577.0201138684954	420.10570808180245
ENST00000375650.5	0.0004185019972748291	1571.0000000000764	418.50199727482914
ENST00000391857.9	0.0004160444686793885	1561.7747694191528	416.0444686793885
ENST00000306482.2	0.00041370385285748414	1552.9884136068597	413.70385285748415
ENST00000372645.3	0.00040956934713152094	1537.468037269867	409.56934713152094
ENST00000371437.5	0.0004059815683302607	1524.0000000000741	405.9815683302607
ENST00000617911.4	0.0004057073122408229	1522.9704796648966	405.7073122408229
ENST00000383710.9	0.00040554265585503884	1522.3523818212755	405.54265585503884
ENST00000688882.1	0.0004037361024226679	1515.5708241208683	403.7361024226679
ENST00000526184.1	0.000403725246817746	1515.530073645498	403.725246817746
ENST00000372967.3	0.00040302211622657253	1512.8906163288627	403.0221162265725
ENST00000290541.7	0.0004017192946470034	1508.0000000000734	401.7192946470034
ENST00000468715.1	0.00040107681417185607	1505.5882150312345	401.0768141718561
ENST00000468161.1	0.00040107681417185607	1505.5882150312345	401.0768141718561
ENST00000611116.2	0.0004009201183313926	1505.0000000000732	400.92011833139264
ENST00000301587.9	0.0004008993947588523	1504.9222065064391	400.89939475885234
ENST00000322611.4	0.00039896689289588093	1497.6678554005962	398.96689289588096
ENST00000462990.5	0.0003978233596970885	1493.3751861493113	397.8233596970885
ENST00000246802.10	0.0003969242367533389	1490.0000000000725	396.9242367533389
ENST00000290299.7	0.00039239557096487794	1473.0000000000716	392.39557096487795
ENST00000237014.8	0.0003923001334757523	1472.6417405499549	392.3001334757523
ENST00000677115.1	0.00039113842559317834	1468.2808459893365	391.13842559317834
ENST00000406934.5	0.00039106361043886003	1468.0000000000714	391.06361043886005
ENST00000647408.1	0.0003902149358466674	1464.81419015205	390.2149358466674
ENST00000293255.3	0.0003876005130712135	1455.0000000000707	387.60051307121347
ENST00000392492.8	0.0003873319521467773	1453.9918585454623	387.3319521467773
ENST00000393386.7	0.0003868060301688892	1452.0176184399372	386.8060301688892
ENST00000274137.10	0.0003854693762295848	1447.0000000000703	385.4693762295848
ENST00000361311.4	0.0003849358561293843	1444.9972375691311	384.93585612938426
ENST00000595683.5	0.0003808322314799994	1429.592784624668	380.8322314799994
ENST00000334828.6	0.00038060596464138745	1428.743409458542	380.60596464138746
ENST00000591776.5	0.0003790759657046988	1423.0000000000691	379.07596570469883
ENST00000551018.5	0.00037827533979257485	1419.994558410454	378.27533979257487
ENST00000261313.3	0.0003758792604422558	1411.0000000000684	375.87926044225577
ENST00000569545.5	0.00037489516952011494	1407.3058555306263	374.89516952011496
ENST00000317338.17	0.000374507332058357	1405.8499660572443	374.507332058357
ENST00000402285.7	0.00037432267589061394	1405.1567917321195	374.32267589061394
ENST00000361611.11	0.00037300597625309956	1400.2140790473416	373.00597625309956
ENST00000648268.1	0.00037298110145179183	1400.1207024013306	372.98110145179186
ENST00000545399.6	0.00036897723843577643	1385.0907411607159	368.9772384357764
ENST00000409614.1	0.0003687127706623471	1384.0979648424116	368.71277066234705
ENST00000291295.14	0.0003681538893913519	1382.000000000067	368.15388939135187
ENST00000405359.2	0.00036708793824028347	1377.9985632823616	367.08793824028345
ENST00000360295.13	0.0003665955046180126	1376.1500339428958	366.59550461801257
ENST00000435275.5	0.0003653274525813111	1371.3899377841435	365.3274525813111
ENST00000429775.2	0.00036366762545368	1365.1591708236783	363.66762545368
ENST00000284971.8	0.0003634987473012071	1364.5252250378458	363.4987473012071
ENST00000250087.9	0.00036341232777398544	1364.2008177992918	363.41232777398545
ENST00000602133.5	0.0003629935784888689	1362.6288895141179	362.9935784888689
ENST00000263354.8	0.00036263128029701333	1361.2688710121479	362.63128029701335
ENST00000607357.2	0.0003598957341300408	1351.0000000000657	359.8957341300408
ENST00000456319.6	0.00035919134466171456	1348.355817028547	359.19134466171454
ENST00000223641.5	0.000358815283438562	1346.9441339650975	358.815283438562
ENST00000373212.6	0.00035776459728841214	1343.0000000000653	357.7645972884121
ENST00000355857.8	0.00035634703143933873	1337.6786491740334	356.3470314393387
ENST00000304786.12	0.0003562259784995979	1337.224232780393	356.22597849959794
ENST00000697729.1	0.00035502807679918725	1332.727471513781	355.02807679918726
ENST00000373335.4	0.0003543014999207656	1330.0000000000648	354.3014999207656
ENST00000392221.5	0.0003535199622650409	1327.0662131480578	353.51996226504093
ENST00000447750.7	0.00035350232360515483	1327.0000000000646	353.50232360515486
ENST00000374078.5	0.0003527739707572745	1324.2658617367563	352.77397075727447
